epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW-1,lr-AdamW/pg1,lr-AdamW/pg10,lr-AdamW/pg11,lr-AdamW/pg12,lr-AdamW/pg13,lr-AdamW/pg14,lr-AdamW/pg15,lr-AdamW/pg16,lr-AdamW/pg17,lr-AdamW/pg18,lr-AdamW/pg19,lr-AdamW/pg2,lr-AdamW/pg20,lr-AdamW/pg21,lr-AdamW/pg22,lr-AdamW/pg23,lr-AdamW/pg24,lr-AdamW/pg25,lr-AdamW/pg26,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,lr-AdamW/pg7,lr-AdamW/pg8,lr-AdamW/pg9,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,0.1575520783662796,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8959,,,,0.0,,0.0,,0.0
,,,0.11702960729598999,,0.9544898271560669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8960,,,,0.0,,0.0,,0.0
,,,0.03515625,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8961,,,,0.0,,0.0,,0.0
,,,0.03125,,0.859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8962,,,,0.0,,0.0,,0.0
,,,0.1148717999458313,,0.9365079402923584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8963,,,,0.0,,0.0,,0.0
,,,0.125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8964,,,,0.0,,0.0,,0.0
,,,0.140625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8965,,,,0.0,,0.0,,0.0
,,,0.24837662279605865,,0.969318151473999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8966,,,,0.0,,0.0,,0.0
,,,0.1272321492433548,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8967,,,,0.0,,0.0,,0.0
,,,0.1875,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8968,,,,0.0,,0.0,,0.0
,,,0.22966209053993225,,0.9893617033958435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8969,,,,0.0,,0.0,,0.0
,,,0.15625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8970,,,,0.0,,0.0,,0.0
,,,0.15468749403953552,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8971,,,,0.0,,0.0,,0.0
,,,0.1127232164144516,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8972,,,,0.0,,0.0,,0.0
,,,0.09711286425590515,,0.9921259880065918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8973,,,,0.0,,0.0,,0.0
,,,0.1083984375,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8974,,,,0.0,,0.0,,0.0
,,,0.1205357164144516,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8975,,,,0.0,,0.0,,0.0
,,,0.15932311117649078,,0.9238505959510803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8976,,,,0.0,,0.0,,0.0
,,,0.07578124850988388,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8977,,,,0.0,,0.0,,0.0
,,,0.07734374701976776,,0.921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8978,,,,0.0,,0.0,,0.0
,,,0.20397871732711792,,0.9629629850387573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8979,,,,0.0,,0.0,,0.0
,,,0.236328125,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8980,,,,0.0,,0.0,,0.0
,,,0.15234375,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8981,,,,0.0,,0.0,,0.0
,,,0.2485119104385376,,0.9791666269302368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8982,,,,0.0,,0.0,,0.0
,,,0.0859375,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8983,,,,0.0,,0.0,,0.0
,,,0.1005859375,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8984,,,,0.0,,0.0,,0.0
,,,0.29856035113334656,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8985,,,,0.0,,0.0,,0.0
,,,0.1393229216337204,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8986,,,,0.0,,0.0,,0.0
,,,0.1044921875,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8987,,,,0.0,,0.0,,0.0
,,,0.2222713828086853,,0.991150438785553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8988,,,,0.0,,0.0,,0.0
,,,0.115234375,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8989,,,,0.0,,0.0,,0.0
,,,0.1875,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8990,,,,0.0,,0.0,,0.0
,,,0.11424241960048676,,0.9590909481048584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8991,,,,0.0,,0.0,,0.0
,,,0.03281249850988388,,0.8984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8992,,,,0.0,,0.0,,0.0
,,,0.02968749962747097,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8993,,,,0.0,,0.0,,0.0
,,,0.14465020596981049,,0.925000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8994,,,,0.0,,0.0,,0.0
,,,0.1216517835855484,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8995,,,,0.0,,0.0,,0.0
,,,0.171875,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8996,,,,0.0,,0.0,,0.0
,,,0.25607192516326904,,0.9768407344818115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8997,,,,0.0,,0.0,,0.0
,,,0.1123046875,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8998,,,,0.0,,0.0,,0.0
,,,0.1316964328289032,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8999,,,,0.0,,0.0,,0.0
,,,0.22619956731796265,,0.9901961088180542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9000,,,,0.0,,0.0,,0.0
,,,0.16249999403953552,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9001,,,,0.0,,0.0,,0.0
,,,0.14687499403953552,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9002,,,,0.0,,0.0,,0.0
,,,0.21483942866325378,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9003,,,,0.0,,0.0,,0.0
,,,0.0928819477558136,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9004,,,,0.0,,0.0,,0.0
,,,0.107421875,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9005,,,,0.0,,0.0,,0.0
,,,0.18353471159934998,,0.9529430866241455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9006,,,,0.0,,0.0,,0.0
,,,0.0868055522441864,,0.9296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9007,,,,0.0,,0.0,,0.0
,,,0.0772569477558136,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9008,,,,0.0,,0.0,,0.0
,,,0.1934523731470108,,0.9732142686843872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9009,,,,0.0,,0.0,,0.0
,,,0.17812499403953552,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9010,,,,0.0,,0.0,,0.0
,,,0.234375,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9011,,,,0.0,,0.0,,0.0
,,,0.2764827609062195,,0.9545454978942871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9012,,,,0.0,,0.0,,0.0
,,,0.16875000298023224,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9013,,,,0.0,,0.0,,0.0
,,,0.07656250149011612,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9014,,,,0.0,,0.0,,0.0
,,,0.09940944612026215,,0.9763779640197754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9015,,,,0.0,,0.0,,0.0
97,0.7871237397193909,0.7947107553482056,,0.9745404720306396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.76400756835938,9355.208984375,5.369539737701416,470.6872863769531,21657,,,0.0,,0.0,,0.0,
97,,,,,,0.3208054304122925,,0.48934870958328247,,8.427124977111816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21657,0.7629703879356384,,,,,,,
,,,,,,,,,,,,,,0.03,4.123020488517046e-07,4.3974696605673004e-07,4.5312963044622814e-07,4.5312963044622814e-07,4.709731829655573e-07,4.709731829655573e-07,4.94764586324665e-07,4.94764586324665e-07,5.264864574701425e-07,5.264864574701425e-07,5.687822856641083e-07,4.123020488517046e-07,5.687822856641083e-07,6.25176723256065e-07,6.25176723256065e-07,7.003693067120031e-07,7.003693067120031e-07,8.006260846532623e-07,8.006260846532623e-07,4.165364075061946e-07,4.165364075061946e-07,4.221822190455138e-07,4.221822190455138e-07,4.2970996776460646e-07,4.2970996776460646e-07,4.3974696605673004e-07,,,,,,,21699,,,,,,,,
98,,,,,,,0.3135089874267578,,0.4813556671142578,,8.390625,4.122407801787631e-07,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,21699,,0.5790245532989502,,,,,,
,,,,,,,,,,,,,,0.03,4.094262051086798e-07,4.304553378884169e-07,4.4070954358672666e-07,4.4070954358672666e-07,4.543818178511387e-07,4.543818178511387e-07,4.72611516870356e-07,4.72611516870356e-07,4.969177822293131e-07,4.969177822293131e-07,5.293261360412527e-07,4.094262051086798e-07,5.293261360412527e-07,5.725372744571739e-07,5.725372744571739e-07,6.301521256783991e-07,6.301521256783991e-07,7.069719273067056e-07,7.069719273067056e-07,4.1267069988041097e-07,4.1267069988041097e-07,4.169966929093854e-07,4.169966929093854e-07,4.2276468361468435e-07,4.2276468361468435e-07,4.304553378884169e-07,,,,,,,21749,,,,,,,,
98,,,,,,,0.30038315057754517,,0.46456772089004517,,8.2109375,4.0937257494988444e-07,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,21749,,0.7539941072463989,,,,,,
,,,,,,,,,,,,,,0.03,4.0693242339459306e-07,4.2239812251416916e-07,4.299394919896194e-07,4.299394919896194e-07,4.3999465129021895e-07,4.3999465129021895e-07,4.534015303576861e-07,4.534015303576861e-07,4.712773691143095e-07,4.712773691143095e-07,4.951118207898049e-07,4.0693242339459306e-07,4.951118207898049e-07,5.268910896904672e-07,5.268910896904672e-07,5.692634482246804e-07,5.692634482246804e-07,6.257599262703038e-07,6.257599262703038e-07,4.0931855983018496e-07,4.0931855983018496e-07,4.125000750776406e-07,4.125000750776406e-07,4.1674209540758107e-07,4.1674209540758107e-07,4.2239812251416916e-07,,,,,,,21799,,,,,,,,
98,,,,,,,0.3323817849159241,,0.4885097146034241,,7.8046875,4.068864427608787e-07,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,21799,,0.7277010679244995,,,,,,
,,,,,,,,,,,,,,0.03,4.048208592438121e-07,4.1557582245347063e-07,4.208201473709423e-07,4.208201473709423e-07,4.278125805942369e-07,4.278125805942369e-07,4.3713582489196397e-07,4.3713582489196397e-07,4.495668172889337e-07,4.495668172889337e-07,4.661414738182251e-07,4.048208592438121e-07,4.661414738182251e-07,4.882410158572815e-07,4.882410158572815e-07,5.177070719093547e-07,5.177070719093547e-07,5.56995146645456e-07,5.56995146645456e-07,4.064801964247309e-07,4.064801964247309e-07,4.086926459992894e-07,4.086926459992894e-07,4.1164257876536683e-07,4.1164257876536683e-07,4.1557582245347063e-07,,,,,,,21849,,,,,,,,
98,,,,,,,0.3150314688682556,,0.4884933829307556,,8.671875,4.0478252572029305e-07,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,21849,,1.0210919380187988,,,,,,
,,,0.107421875,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9016,,,,0.0,,0.0,,0.0
,,,0.1272321492433548,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9017,,,,0.0,,0.0,,0.0
,,,0.18844476342201233,,0.9715805053710938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9018,,,,0.0,,0.0,,0.0
,,,0.1575520783662796,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9019,,,,0.0,,0.0,,0.0
,,,0.1305803507566452,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9020,,,,0.0,,0.0,,0.0
,,,0.17200854420661926,,0.9647436141967773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9021,,,,0.0,,0.0,,0.0
,,,0.0625,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9022,,,,0.0,,0.0,,0.0
,,,0.06796874850988388,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9023,,,,0.0,,0.0,,0.0
,,,0.15051457285881042,,0.9858490228652954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9024,,,,0.0,,0.0,,0.0
,,,0.1549479216337204,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9025,,,,0.0,,0.0,,0.0
,,,0.1272321492433548,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9026,,,,0.0,,0.0,,0.0
,,,0.1227678582072258,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9027,,,,0.0,,0.0,,0.0
,,,0.18533334136009216,,0.9760000109672546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9028,,,,0.0,,0.0,,0.0
,,,0.09375,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9029,,,,0.0,,0.0,,0.0
,,,0.1123046875,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9030,,,,0.0,,0.0,,0.0
,,,0.19094304740428925,,0.9276376962661743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9031,,,,0.0,,0.0,,0.0
,,,0.080078125,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9032,,,,0.0,,0.0,,0.0
,,,0.0763888880610466,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9033,,,,0.0,,0.0,,0.0
,,,0.173641175031662,,0.9545454978942871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9034,,,,0.0,,0.0,,0.0
,,,0.1458333283662796,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9035,,,,0.0,,0.0,,0.0
,,,0.1875,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9036,,,,0.0,,0.0,,0.0
,,,0.18123702704906464,,0.9840598106384277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9037,,,,0.0,,0.0,,0.0
,,,0.1194196417927742,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9038,,,,0.0,,0.0,,0.0
,,,0.0859375,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9039,,,,0.0,,0.0,,0.0
,,,0.21096059679985046,,0.9928570985794067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9040,,,,0.0,,0.0,,0.0
,,,0.1283482164144516,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9041,,,,0.0,,0.0,,0.0
,,,0.1328125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9042,,,,0.0,,0.0,,0.0
,,,0.2470080852508545,,0.9905660152435303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9043,,,,0.0,,0.0,,0.0
,,,0.1272321492433548,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9044,,,,0.0,,0.0,,0.0
,,,0.111328125,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9045,,,,0.0,,0.0,,0.0
,,,0.25726011395454407,,0.9823529720306396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9046,,,,0.0,,0.0,,0.0
,,,0.1227678582072258,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9047,,,,0.0,,0.0,,0.0
,,,0.107421875,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9048,,,,0.0,,0.0,,0.0
,,,0.22456896305084229,,0.9756157398223877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9049,,,,0.0,,0.0,,0.0
,,,0.1316964328289032,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9050,,,,0.0,,0.0,,0.0
,,,0.18437500298023224,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9051,,,,0.0,,0.0,,0.0
,,,0.15955740213394165,,0.9522877931594849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9052,,,,0.0,,0.0,,0.0
,,,0.06875000149011612,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9053,,,,0.0,,0.0,,0.0
,,,0.06406249850988388,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9054,,,,0.0,,0.0,,0.0
,,,0.1590231955051422,,0.9920635223388672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9055,,,,0.0,,0.0,,0.0
,,,0.1575520783662796,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9056,,,,0.0,,0.0,,0.0
,,,0.1536458283662796,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9057,,,,0.0,,0.0,,0.0
,,,0.21107953786849976,,0.969318151473999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9058,,,,0.0,,0.0,,0.0
,,,0.1005859375,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9059,,,,0.0,,0.0,,0.0
,,,0.1305803507566452,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9060,,,,0.0,,0.0,,0.0
,,,0.178895503282547,,0.9640175104141235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9061,,,,0.0,,0.0,,0.0
,,,0.09375,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9062,,,,0.0,,0.0,,0.0
,,,0.0959821417927742,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9063,,,,0.0,,0.0,,0.0
,,,0.087890625,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9064,,,,0.0,,0.0,,0.0
,,,0.10629921406507492,,0.9960629940032959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9065,,,,0.0,,0.0,,0.0
,,,0.125,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9066,,,,0.0,,0.0,,0.0
,,,0.17343750596046448,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9067,,,,0.0,,0.0,,0.0
,,,0.20366379618644714,,0.9870689511299133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9068,,,,0.0,,0.0,,0.0
,,,0.0911458358168602,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9069,,,,0.0,,0.0,,0.0
,,,0.09375,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9070,,,,0.0,,0.0,,0.0
,,,0.2871898412704468,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9071,,,,0.0,,0.0,,0.0
,,,0.1123046875,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9072,,,,0.0,,0.0,,0.0
,,,0.1497395783662796,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9073,,,,0.0,,0.0,,0.0
,,,0.2174479067325592,,0.9947916269302368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9074,,,,0.0,,0.0,,0.0
,,,0.1497395783662796,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9075,,,,0.0,,0.0,,0.0
,,,0.1272321492433548,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9076,,,,0.0,,0.0,,0.0
,,,0.29614248871803284,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9077,,,,0.0,,0.0,,0.0
,,,0.1103515625,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9078,,,,0.0,,0.0,,0.0
,,,0.109375,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9079,,,,0.0,,0.0,,0.0
,,,0.195607990026474,,0.9867256879806519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9080,,,,0.0,,0.0,,0.0
,,,0.1339285671710968,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9081,,,,0.0,,0.0,,0.0
,,,0.1510416716337204,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9082,,,,0.0,,0.0,,0.0
,,,0.1602693498134613,,0.9308080673217773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9083,,,,0.0,,0.0,,0.0
,,,0.07109375298023224,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9084,,,,0.0,,0.0,,0.0
,,,0.06093750149011612,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9085,,,,0.0,,0.0,,0.0
,,,0.18621399998664856,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9086,,,,0.0,,0.0,,0.0
,,,0.15625,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9087,,,,0.0,,0.0,,0.0
,,,0.15234375,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9088,,,,0.0,,0.0,,0.0
,,,0.24429145455360413,,0.981927752494812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9089,,,,0.0,,0.0,,0.0
,,,0.0920138880610466,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9090,,,,0.0,,0.0,,0.0
,,,0.1142578125,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,9091,,,,0.0,,0.0,,0.0
